,smiles
2376,CCOCn1c(Cc2cc(C)cc(C)c2)c(C(C)C)c(=O)[nH]c1=O
2377,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO[P@@](=O)(O)O[P@](=O)(O)NP(=O)(O)O)[C@H](O)[C@H]1O
2378,CC1=C(CCC(=O)O)C2=[N+]3C1=Cc1c(C)c(C(C)S)c4n1[Fe-2]31n3c(c(C)c(CCC(=O)O)c3=C2)=CC2=[N+]1C(=C4)C(C)=C2C(C)S
2379,CSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O
2380,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
2381,N=C(NCCC[C@H](N)C(=O)O)N[C@H](CC(=O)O)C(=O)O
2382,CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
2383,C#C[C@H](N)C(=O)O
2384,NS(=O)(=O)c1ccc(C(=O)NCc2c(F)cccc2F)cc1
2385,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O
2386,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
2387,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)COP(=O)(O)O
2388,O=C(O)c1nc2ccccc2[nH]1
2389,C[C@@H](NC(=O)CCS)C(=O)O
2390,CCc1cccc(CC)c1N=C(O)CN(CC(=O)O)CC(=O)O.CCc1cccc(CC)c1N=C([O-])CN(CC(=O)[O-])CC(=O)[O-].[98Tc]
2391,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1
2392,CC(=O)N[C@@H](CCC(N)=O)C(=O)O
2393,CCNC(=O)COc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C1CCCCC1
2394,Cc1cccc(CCCN(O)C=O)n1
2395,O=C(O)COc1cc(F)ccc1C(=O)NCc1nc2c(F)c(F)cc(F)c2s1
2396,CC(=O)CC[C@H](N)C(=O)O
2397,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
2398,CCCCCCCCCCC1=C(C)C(=O)C(OC)=C(OC)C1=O
2399,NS(=O)(=O)c1ccc(CNC(=O)c2cn[nH]c2-c2cc(Cl)c(O)cc2O)cc1
2400,O=CCCCC=C(C=O)CCC=C(C=O)CCC=O
2401,CCCCCCCCCCCCOS(=O)(=O)O
2402,NCCCNc1ccccc1[N+](=O)[O-]
2403,N#Cc1cnn2c(Nc3ccccc3)nc(NCC3CCCCC3)nc12
2404,Nc1nc2[nH]cc(CN[C@H]3C=C[C@H](O)[C@@H]3O)c2c(=O)[nH]1
2405,Cc1cn([C@H]2C=C[C@@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O
2406,CCCCNC(=O)c1cccc(NC(=O)CCCCCNc2ncnc3[nH]cnc23)c1
2407,NCC(=O)[O-].NCC(=O)[O-].[Fe+2]
2408,O=C(O)Cn1nnc(-c2cc(N3CCC(Oc4cc(F)ccc4Br)CC3)no2)n1
2409,N/C(=C\c1ccccc1)C(=O)O
2410,O=C(O)CCCCCCOc1c(Cl)cc(NC(=O)NC(=O)c2ccccc2Cl)cc1Cl
2411,CCCCN(C)C(=O)CCCCCCCCCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]21
2412,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@H](C)O2)/C=C/C=C\C[C@@H](C)OC(=O)C[C@H]1O
2413,COc1cc(Br)cc(CN2CCC(NC(=O)CCCS)CC2)c1OC
2414,NCCCCNCCCN=C(O)CN=C(O)[C@H](CS)N=C(O)CC[C@H](N)C(=O)O
2415,O=C(O)CO/N=C1\C2=CC=CCC2=N\C1=C1/C(=O)N=C2CC=CC=C21
2416,CC(=O)N(C)c1c(I)c(N=C(C)O)c(I)c(C(O)=N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO)c1I
2417,CCCCC/C=C/C=C1\C(=O)C=C[C@@H]1C/C=C/CCCC(=O)O
2418,C[C@H](N)[C@@H](CCCCCC(=O)O)NC(=O)OP(=O)(O)O
2419,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
2420,C#Cc1cccc(-c2cc(=O)n(C)c3ccc([C@](O)(c4ccc(Cl)cc4)c4cncn4C)cc23)c1
2421,O=S(=O)(Nc1cc(-c2cccs2)nn1-c1ccc(F)cc1)c1cccc(F)c1
2422,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC12CNC2
2423,O[Zn-](O)O
2424,O=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1
2425,COCc1cc(O)cc2c1O[C@@H](c1ccc(O)cc1)[C@H]1CC(F)(F)C[C@@H]21
2426,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
2427,FC(F)(F)c1ccc2c(c1)[C@H]1CNC[C@@H]2C1
2428,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12
2429,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C
2430,CN1CCc2cc3c(cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3
2431,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1
2432,O=C(O)/C=C/c1ccccc1O
2433,COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1
2434,Cn1c[n+](C)c2c1N[C@@H](N)N[C@H]2O
2435,CCCCC[C@H](O)c1ccc(N2C(=O)CC[C@@H]2COCc2ccc(C(=O)OC(C)C)s2)cc1
2436,C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O
2437,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C
2438,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1
2439,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(Cl)cn3)CC2)NC(=O)NC1=O
2440,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
2441,N[C@H](C(=O)O)[C@@H](O)C(=O)O
2442,CC(C)(C)c1cc(C(C)(C)C)c2[nH]c(C(C)(C)C)c(C[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCc3ccccc3)c2c1
2443,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1
2444,OCc1cccnc1
2445,N[C@@H](Cc1c[nH]c2ncccc12)C(=O)O
2446,CCCCCCCCCCCCCCCCCC(=O)O
2447,O=S(=O)(O)Oc1ccccc1
2448,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N
2449,C/C=C(\C)C(=O)O[C@@H]1C[C@H]2[C@@H](CC=C3C[C@@H](O[C@H]4C[C@H](OC)[C@H](O[C@H]5C[C@H](OC)[C@H](O[C@@H]6O[C@H](C)[C@@H](O)[C@H](OC)[C@H]6O)[C@@H](C)O5)[C@@H](C)O4)CC[C@@]32C)[C@@]2(O)CC[C@H](C(C)=O)[C@@]12C
2450,CCCCCCCC[S@@](=O)CCO
2451,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1
2452,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(OP(=O)(O)O)ncnc32)[C@H](O)[C@@H]1O
2453,O=C(O)CCc1ccc(O)cc1
2454,CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCc1ccccc1
2455,O=C([O-])CCCO.[Na+]
2456,CCNC(=O)[C@H]1C[C@@](F)(c2ccc(CN3CCCC3)c(F)c2)C1
2457,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4
2458,O=C1N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@@H]12
2459,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CCCNCCCO)ccc1Cl
2460,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)O[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
2461,Cc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
2462,N[C@@H](Cc1ccccc1)C(O)O
2463,[Cl-].[NH4+]
2464,CC[C@@H](N)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1
2465,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CCN(CC(=O)[O-])CC(=O)O.[Gd+3]
2466,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1
2467,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1
2468,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
2469,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1
2470,CCN(CC)CCn1c(-c2ccccc2)noc1=N
2471,CCN(CC)c1ccc(/C=C(\C)C(=O)O)c(O)c1
2472,O=C1CC[C@@H](C(=O)O)N1
2473,N=C(N)c1ccc2nc(-c3cc(CC(=O)N[C@@H](CC(=O)O)C(=O)O)cc(-c4cc(S(N)(=O)=O)ccc4O)c3O)[nH]c2c1
2474,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
2475,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CSSC[C@H](N)C(=O)N[C@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)CSSC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC3=O)C(=O)N2
2476,O=C(O)c1ccc(-c2cc(F)cc(F)c2)cc1
2477,CS(=O)(=O)Nc1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1
2478,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1
2479,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1
2480,CCOC(=O)C1=CCCC[C@H]1S(=O)(=O)Nc1ccc(F)cc1Cl
2481,COc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c(-c3ccccc3)nn(CCC(C)C)c1=O)=N2
2482,O=C([C@@H]1CCCN1)N1CCC[C@H]1B(O)O
2483,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.[Fe+3].[Fe+3].[Fe+3].[Fe+3]
2484,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC(=O)O
2485,OC[C@H]1CNC[C@@H](O)[C@@H]1O
2486,Cn1cc(-c2cc3cccnc3[nH]2)c2cc(C(=O)NC(C)(C)CO)ccc21
2487,N=C(N)NCCS[C@@H](CC(=O)O)C(=O)O
2488,CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O
2489,CC[C@@H]1C[C@]1(N=C(O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)N=C(O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(O)=NS(=O)(=O)C1CC1
2490,C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12
2491,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1
2492,CCCCCCCCCCCCCCCC(=O)O
2493,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1
2494,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C
2495,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1
2496,O=NN(CCCl)C(=O)N[C@@H]1[C@@H](O)CCC[C@H]1O
2497,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C
2498,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1
2499,CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-].CCCCCCCCCCCC[N+](C)(C)[O-]
2500,CC(C)C[C@H](CN(O)C=O)C(=O)O
2501,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
2502,Clc1ccc(CCC2(Cn3ccnc3)OCCO2)cc1
2503,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O
2504,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
2505,COc1ccc(CC2OC(=O)NC2=O)cc1C(=O)NCc1ccc(C(F)(F)F)cc1
2506,CN1CCN2c3ccccc3Cc3ccccc3C2C1
2507,CCN(CCO)c1ccc(/N=N/c2ncc([N+](=O)[O-])s2)c(C)c1
2508,O=C1NC(=S)NC(=O)C1Cc1ccc(-c2ccccc2C(F)(F)F)o1
2509,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
2510,N[C@@H](CCSC(F)(F)F)C(=O)O
2511,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
2512,NS(=O)(=O)c1nc2ccc(O)cc2s1
2513,CC(C)(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21
2514,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
2515,CNCCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2N[C@@H](C)C(F)(F)F)c(F)c1
2516,Cn1ccc(N)nc1=O
2517,O.O.O=S(=O)([O-])[S-].O=S(=O)([O-])[S-].[Au+].[Na+].[Na+].[Na+]
2518,CCCc1nc(C(F)(F)F)ccc1/C=C/C(=O)N[C@H](C)c1cc(F)c(NS(C)(=O)=O)c(F)c1
2519,[Co+2]
2520,CCSCC[C@H](N)[C@H](O)C(=O)N[C@@H](C)c1cccc2ccccc12
2521,CC[C@@H](C)c1nccs1
2522,CCCCCCCCCCCC[N+](C)(C)[O-]
2523,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
2524,COC(=O)[C@H]1[C@@H](O[P@@](=O)(O)c2ccccc2)C[C@@H]2CC[C@H]1N2C
2525,O=C(O)C1=C[C@H](O)[C@H](O)[C@H](O)O1
2526,CCCCCNC(=O)N1CCC(CN(Cc2ccc(Cl)cc2)Cc2ccc([N+](=O)[O-])s2)C1
2527,CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12
2528,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCC[C@H]1C[C@H]1CCCCCC
2529,Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)c(=O)[nH]c1=O
2530,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1
2531,O=P(O)(O)C(Nc1ccc(Cl)cn1)P(=O)(O)O
2532,O=C(O)[C@H](Cc1ccccc1)C[N+](=O)[O-]
2533,NC(=O)CN1Cc2ccccc2OC1=O
2534,CCN1CCN(c2nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1
2535,c1ccc(-c2cnc[nH]2)cc1
2536,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1
2537,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
2538,CS(=O)(=O)c1cccc(-c2cc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1
2539,O=C[C@H](CC(=O)O)NC(=O)[C@@H](CCCCNC(=O)c1ccc2cccc(O)c2n1)c1cccs1
2540,O=C([O-])c1cc(=O)[nH]c(=O)[nH]1.O=C([O-])c1cc(=O)[nH]c(=O)[nH]1.[Mg+2]
2541,O=C(Nc1nccs1)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)Nc4nccs4)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1
2542,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1
2543,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
2544,CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C
2545,CN1C[C@H](CN=C(O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
2546,C=CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
2547,Ic1cccc(CNc2c3c(nc4ccccc24)CCCC3)c1
2548,N[C@@H](CSCC[B-](O)(O)O)C(=O)O
2549,CCOc1nc(C(=O)NCc2cc(OC)ccc2OC)ccc1C#N
2550,NS(=O)(=O)c1ccc(C(=O)NCc2ccc(F)cc2F)cc1
2551,O=C(O)C[NH2+]CP(=O)(O)O
2552,NS(=O)(=O)c1ccc(N2CCCC2=O)c([N+](=O)[O-])c1
2553,Nc1cccc2cc3ccccc3cc12
2554,CC(=O)N[C@H](Cc1ccc(Cl)cc1)[B-](O)(O)O
2555,CC(C)C[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCCCCN=C(N)N
2556,O=P(O)(O)OC[C@H](O)CO
2557,CC[C@H](C(=O)Oc1c(OC)cc(C)cc1OC)N(CCOC)CCOC
2558,CN(C)CCCOc1cc(=O)sc2ccccc12
2559,Cc1cc2ncn([C@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2cc1C
2560,C[P@](=O)(O)CC(=O)CC(=O)O
2561,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1
2562,CCNCCS(=O)(=O)NC[C@@]1(c2ccccc2)SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C
2563,Clc1c[nH]c2ncnc(N3CCc4[nH]cnc4C3)c12
2564,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
2565,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1
2566,COC(=O)C1=C(C(=O)OC)[C@@H]2O[C@H]1C(c1ccc(O)cc1)=C2c1ccc(O)cc1
2567,O=C(O)c1cnn(-c2ccccc2)c1
2568,NNCCc1ccccc1
2569,COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(CCCn2ccnn2)CC1
2570,OC1=NCC[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O
2571,Cc1ccc(S(=O)(=O)N2CCSC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)O)cc1
2572,NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1
2573,CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O
2574,O=C(NCCO[N+](=O)[O-])c1cccnc1
2575,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O
2576,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C
2577,c1ccc(C[C@H]2CN(c3cc(-c4ccncc4)c(-c4ccc5ccccc5c4)nn3)CCN2)cc1
2578,Cc1cn([C@H]2C[C@H](S)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O
2579,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
2580,CCCCCCOc1cc(C)c(O)c(C)c1C
2581,[Zn]
2582,C[C@H](O)[C@H](CCc1cccc2nc(-c3ccc(Cl)cc3)oc12)n1cnc(C(N)=O)c1
2583,CCO[P@@](=O)(O)OP(=O)(O)O
2584,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21
2585,N[C@H](CS)C(=O)O
2586,Nc1ncnc2nc[nH]c12
2587,CC(O)=N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
2588,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
2589,CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1
2590,[2H]C([2H])([2H])Oc1cc2c(cc1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2
2591,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
2592,O=C(O)C(c1ccccc1)c1ccccc1
2593,O=C(O)CC(S[Au])C(=O)[O-].[Na+]
2594,NS(=O)(=O)c1ccc2c(c1)CCC2
2595,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C
2596,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
2597,N[C@H](C(=O)O)C1=C[C@@H](SC[C@H](N)C(=O)O)NO1
2598,c1ccc(Cn2ccnc2)cc1
2599,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1
2600,Cn1cnc2cc(C#N)c(-c3ccccc3Cl)c(CN)c21
2601,C[C@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@H]2O1
2602,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21
2603,CCCCCOc1ccc2cc(S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)ccc2c1
2604,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F
2605,O=C[C@H](O)CO
2606,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl
2607,O=[N+]([O-])c1ccc(OCCCO)cc1
2608,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1
2609,N[C@@H](Cc1ccccn1)c1ccccc1
2610,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1
2611,NC(N)c1ccc2c(c1)[nH]c1[n+]2[Zn][n+]2c([nH]c3cc(C(N)N)ccc32)C1=O
2612,C=Cc1c(C)c2n3c1C=c1c(C)c(CCC(=O)O)c4n1[Zn]31n3c(c(CCC(=O)O)c(C)c3C(O)=c3c(C)c(C=C)c(n31)=C2)C=4
2613,O=S(=O)(CCNCCCO)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1
2614,N[C@@H](CCS)C(=O)O
2615,CC(C)(C)OC(=O)Nc1cccnc1C(=O)Nc1nccs1
2616,CCc1oc2cc(S(=O)(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)ccc2c1C(=O)c1cc(Br)c(O)c(Br)c1
2617,Cc1ccnc(CNC(=O)Cn2c(C)c[nH+]c(NCC(F)(F)c3cccc[nH+]3)c2=O)c1F
2618,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)COP(=O)(O)O
2619,NC(=O)NO
2620,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
2621,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1
2622,CCCC(CCC)C(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
2623,CCOCc1cc(OC)c(-c2ccc(C[C@H](NC(=O)c3c(F)cccc3F)C(=O)O)cc2)c(OC)c1
2624,CCC1(CC)C(=O)NCC(C)C1=O
2625,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O
2626,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O
2627,COc1ccc(S(=O)(=O)C[C@@H]2CCCC[C@H]2C(=O)NCCN)cc1
2628,COc1cccc(OC)c1-c1cc(C(=O)NC2(C(=O)O)C3CC4CC(C3)CC2C4)nn1-c1ccnc2cc(Cl)ccc12
2629,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
